SentID	Original_file	AFINN	Modals	# of modals	Pos	Neg	Has Negation	Sentence
6414	p	0.37796	{}	0	"[['important', 2]]"	[]	FALSE	"[t]his beguiling belgian fable , very much its own droll and delicate little film , has some touching things to say about what is important in life and why . "
6415	p	-0.80064	{'could': 1}	1	"[['energetic', 2]]"	"[['damned', -4], ['suck', -3]]"	TRUE	"here's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . but taken as a stylish and energetic one-shot , the queen of the damned cannot be said to suck . "
6416	p	1.22474	{'will': 1}	1	"[['won', 3], ['like', 2], ['big', 1]]"	[]	TRUE	"you won't like roger , but you will quickly recognize him . and that's a big part of why we go to the movies . "
6417	p	1.41421	{}	0	"[['fun', 4], ['worthy', 2], ['growing', 1], ['greatest', 3]]"	"[['war', -2]]"	FALSE	"while the stoically delivered hokum of hart's war is never fun , it's still a worthy addition to the growing canon of post-saving private ryan tributes to the greatest generation . "
6418	p	-0.24254	{}	0	"[['interest', 1]]"	"[['crazy', -2]]"	TRUE	"we know the plot's a little crazy , but it held my interest from start to finish . "
6419	p	-0.90453	{}	0	[]	"[['loss', -3]]"	FALSE	a sober and affecting chronicle of the leveling effect of loss . 
6420	p	1.63299	{}	0	"[['funny', 4]]"	[]	FALSE	"a fast , funny , highly enjoyable movie . "
6421	p	-0.68825	{}	0	"[['certain', 1]]"	"[['damn', -4]]"	FALSE	"a celebration of quirkiness , eccentricity , and certain individuals' tendency to let it all hang out , and damn the consequences . "
6422	p	-0.56695	{}	0	[]	"[['crime', -3]]"	TRUE	"writer/director joe carnahan's grimy crime drama is a manual of precinct cliches , but it moves fast enough to cover its clunky dialogue and lapses in logic . "
6423	p	0.44721	{}	0	"[['smart', 1]]"	[]	FALSE	"a smart , witty follow-up . "
6424	p	0.94281	{}	0	"[['novel', 2], ['humor', 2]]"	[]	FALSE	"while the ideas about techno-saturation are far from novel , they're presented with a wry dark humor . "
6425	p	0.26726	{}	0	"[['comedy', 1]]"	[]	FALSE	an infectious cultural fable with a tasty balance of family drama and frenetic comedy . 
6426	p	0.65465	{}	0	"[['solid', 2], ['laughs', 1]]"	[]	FALSE	"although occasionally static to the point of resembling a stage play , the film delivers a solid mixture of sweetness and laughs . "
6427	p	0.5164	{}	0	"[['honest', 2]]"	[]	FALSE	it provides an honest look at a community striving to anchor itself in new grounds . 
6428	p	0.83205	{}	0	"[['good', 3]]"	[]	FALSE	"add yet another hat to a talented head , clooney's a good director . "
6429	p	0.19612	{}	0	"[['significant', 1]]"	[]	FALSE	"building slowly and subtly , the film , sporting a breezy spontaneity and realistically drawn characterizations , develops into a significant character study that is both moving and wise . "
6430	p	0.27735	{}	0	"[['like', 2]]"	"[['empty', -1]]"	FALSE	"ultimately feels empty and unsatisfying , like swallowing a communion wafer without the wine . "
6431	p	-0.31623	{}	0	[]	"[['chilling', -1]]"	FALSE	"chilling , well-acted , and finely directed : david jacobson's dahmer . "
6432	p	-0.30151	{}	0	"[['love', 3], ['faith', 1]]"	"[['betrayal', -3], ['revenge', -2]]"	FALSE	"a swashbuckling tale of love , betrayal , revenge and above all , faith . "
6433	p	2.88675	{}	0	"[['true', 2], ['delight', 3]]"	[]	FALSE	 . . . a true delight . 
6434	p	0	{}	0	[]	[]	FALSE	"without ever becoming didactic , director carlos carrera expertly weaves this novelistic story of entangled interrelationships and complex morality . "
6435	p	0.1857	{}	0	"[['grace', 1]]"	[]	TRUE	it's a coming-of-age story we've all seen bits of in other films -- but it's rarely been told with such affecting grace and cultural specificity . 
6436	p	-2	{}	0	[]	"[['murderous', -3], ['murderous', -3], ['rage', -2]]"	FALSE	a literate presentation that wonderfully weaves a murderous event in 1873 with murderous rage in 2002 . 
6437	p	1.33333	{}	0	"[['fun', 4]]"	[]	FALSE	makes even the claustrophobic on-board quarters seem fun . 
6438	p	0.41703	"{'could': 1, 'may': 1}"	2	"[['hope', 2]]"	[]	FALSE	"this is as respectful a film as byatt fans could hope for , though lovers of the book may wonder why it's necessary . "
6439	p	1.83712	{}	0	"[['best', 3], ['exploration', 1], ['happiness', 3], ['masterpiece', 4]]"	"[['obstacles', -2]]"	FALSE	one of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals . . . a psychological masterpiece . 
6440	p	-0.45883	{}	0	[]	"[['disturbing', -2]]"	TRUE	"not far beneath the surface , this reconfigured tale asks disturbing questions about those things we expect from military epics . "
6441	p	0.53452	{}	0	"[['solid', 2]]"	[]	FALSE	for the most part stevens glides through on some solid performances and witty dialogue . 
6442	p	0.75	{'could': 1}	1	"[['help', 2], ['clear', 1]]"	[]	FALSE	broomfield turns his distinctive 'blundering' style into something that could really help clear up the case . 
6443	p	0	{}	0	"[['heaven', 2], ['fine', 2]]"	"[['hell', -4]]"	FALSE	"against all odds in heaven and hell , it creeped me out just fine . "
6444	p	0	{}	0	[]	[]	FALSE	it's refreshing to see a girl-power movie that doesn't feel it has to prove anything . 
6445	p	0.89443	{}	0	"[['worth', 2], ['optimism', 2]]"	[]	FALSE	"it's worth seeing just on the basis of the wisdom , and at times , the startling optimism , of the children . "
6446	p	1.30931	{}	0	"[['rigorously', 3], ['love', 3]]"	[]	FALSE	a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love . 
6447	p	0.19612	{}	0	"[['rewarding', 2]]"	"[['challenge', -1]]"	FALSE	this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . a rewarding work of art for only the most patient and challenge-hungry moviegoers . 
6448	p	0.70711	{}	0	"[['treasure', 2]]"	[]	FALSE	a quiet treasure -- a film to be savored . 
6449	p	0.64051	{'may': 1}	1	"[['best', 3], ['clear', 1]]"	[]	TRUE	"may be far from the best of the series , but it's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation . "
6450	p	0	{}	0	[]	[]	FALSE	a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession . 
6451	p	-0.5547	{}	0	"[['glad', 3]]"	"[['choking', -2], ['despair', -3]]"	FALSE	huston nails both the glad-handing and the choking sense of hollow despair . 
6452	p	0.83406	{'may': 1}	1	"[['affection', 3], ['warm', 1]]"	[]	TRUE	"may not have generated many sparks , but with his affection for astoria and its people he has given his tale a warm glow . "
6453	p	0	{}	0	[]	[]	FALSE	a delirious celebration of the female orgasm . 
6454	p	-0.19612	{}	0	[]	"[['chilling', -1]]"	TRUE	"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling . "
6455	p	0.83205	{}	0	"[['fascinating', 3]]"	[]	FALSE	it's fascinating to see how bettany and mcdowell play off each other . 
6456	p	0.36515	{}	0	"[['beautifully', 3], ['fine', 2]]"	"[['madness', -3]]"	TRUE	"the film is beautifully mounted , but , more to the point , the issues are subtly presented , managing to walk a fine line with regard to the question of joan's madness . "
6457	p	0.57735	{}	0	"[['top', 2]]"	[]	FALSE	leigh's film is full of memorable performances from top to bottom . 
6458	p	0.31623	{}	0	"[['significant', 1]]"	[]	FALSE	one of the most significant moviegoing pleasures of the year . 
6459	p	0.78446	{}	0	"[['humor', 2], ['like', 2]]"	[]	TRUE	"jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory . "
6460	p	0.22361	{'will': 1}	1	"[['fulfill', 2], ['kind', 2]]"	"[['killing', -3]]"	FALSE	"generally , clockstoppers will fulfill your wildest fantasies about being a different kind of time traveler , while happily killing 94 minutes . "
6461	p	0.37796	{}	0	"[['beautiful', 3], ['engages', 1]]"	"[['struggle', -2]]"	FALSE	the movie is beautiful to behold and engages one in a sense of epic struggle -- inner and outer -- that's all too rare in hollywood's hastier productions . 
6462	p	0	{}	0	[]	[]	FALSE	"ao sair do cinema , eu estava feliz e com saudades de um tempo em que , para mim , a existência de papai noel era um fato inquestionável . "
6463	p	0.91766	{}	0	"[['fresh', 1], ['charm', 3]]"	[]	TRUE	"neither parker nor donovan is a typical romantic lead , but they bring a fresh , quirky charm to the formula . "
6464	p	0.50709	{}	0	"[['perfect', 3]]"	[]	FALSE	"it's a much more emotional journey than what shyamalan has given us in his past two movies , and gibson , stepping in for bruce willis , is the perfect actor to take us on the trip . "
6465	p	0.33806	{}	0	"[['improved', 2]]"	[]	TRUE	"not only are the special effects and narrative flow much improved , and daniel radcliffe more emotionally assertive this time around as harry , but the film conjures the magic of author j . k . rowling's books . "
6466	p	0.53452	{}	0	"[['privileged', 2]]"	[]	FALSE	jaglom . . . put[s] the audience in the privileged position of eavesdropping on his characters
6467	p	1.63299	{}	0	"[['beautifully', 3], ['comedy', 1]]"	[]	FALSE	"beautifully observed , miraculously unsentimental comedy-drama . "
6468	p	1	{'must': 1}	1	"[['appreciates', 2], ['intelligent', 2]]"	[]	FALSE	"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking . "
6469	p	0.70711	{}	0	"[['romance', 2]]"	[]	FALSE	"crackerjack entertainment -- nonstop romance , music , suspense and action . "
6470	p	0.75	{}	0	"[['astounding', 3]]"	[]	FALSE	"the acting , costumes , music , cinematography and sound are all astounding given the production's austere locales . "
6471	p	0.20851	{}	0	"[['want', 1]]"	[]	FALSE	"garcía bernal and talancón are an immensely appealing couple , and even though their story is predictable , you'll want things to work out . "
6472	p	0.44721	{}	0	"[['ambitious', 2]]"	[]	FALSE	"far more imaginative and ambitious than the trivial , cash-in features nickelodeon has made from its other animated tv series . "
6473	p	0.72761	{}	0	"[['good', 3]]"	[]	TRUE	"the very definition of the 'small' movie , but it is a good stepping stone for director sprecher . "
6474	p	-0.7746	{}	0	[]	"[['lost', -3]]"	FALSE	"a gripping , searing portrait of a lost soul trying to find her way through life . "
6475	p	-0.89443	{}	0	[]	"[['suffers', -2], ['lack', -2]]"	FALSE	"suffers from the lack of a compelling or comprehensible narrative . still , as a visual treat , the film is almost unsurpassed . "
6476	p	0.94281	{'can': 1}	1	"[['help', 2], ['extend', 1], ['safe', 1]]"	[]	TRUE	"so unassuming and pure of heart , you can't help but warmly extend your arms and yell 'safe ! '"
6477	p	0.48507	{}	0	"[['interesting', 2]]"	[]	FALSE	an intriguing cinematic omnibus and round-robin that occasionally is more interesting in concept than in execution . 
6478	p	0	{}	0	"[['grant', 1]]"	"[['drag', -1]]"	FALSE	so refreshingly incisive is grant that for the first time he'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . 
6479	p	0	{}	0	[]	[]	FALSE	"at a time when half the so-called real movies are little more than live-action cartoons , it's refreshing to see a cartoon that knows what it is , and knows the form's history . "
6480	p	0	{}	0	[]	[]	TRUE	the magic of the film lies not in the mysterious spring but in the richness of its performances . 
6481	p	0.17961	{}	0	"[['smart', 1], ['humor', 2]]"	"[['pain', -2]]"	TRUE	"hoffman notches in the nuances of pain , but his smart , edgy voice and waddling profile ( emphasized here ) accent the humor of wilson's plight , and that saves his pathos from drippiness . "
6482	p	1.38675	{'could': 1}	1	"[['better', 2], ['love', 3]]"	[]	FALSE	what better message than 'love thyself' could young women of any size receive ? 
6483	p	0.84515	{}	0	"[['superior', 2], ['best', 3], ['novel', 2]]"	"[['crushes', -1], ['avoid', -1]]"	FALSE	the second coming of harry potter is a film far superior to its predecessor . a movie that successfully crushes a best selling novel into a timeframe that mandates that you avoid the godzilla sized soda . 
6484	p	1.45521	{}	0	"[['clearly', 1], ['great', 3], ['fun', 4]]"	"[['warfare', -2]]"	FALSE	"84 minutes of rolling musical back beat and supercharged cartoon warfare . it's also , clearly , great fun . "
6485	p	0	{'could': 1}	1	[]	[]	FALSE	 . . . takes the beauty of baseball and melds it with a story that could touch anyone regardless of their familiarity with the sport
6486	p	-0.40825	{}	0	[]	"[['illness', -2]]"	FALSE	"seldahl's barbara is a precise and moving portrait of someone whose world is turned upside down , first by passion and then by illness . "
6487	p	1.26491	{}	0	"[['warm', 1], ['affection', 3]]"	[]	TRUE	"a warm but realistic meditation on friendship , family and affection . "
6488	p	0.8528	{}	0	"[['intrigues', 1], ['fascinates', 3]]"	[]	FALSE	"byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama . "
6489	p	-0.35355	{}	0	[]	"[['strangely', -1]]"	FALSE	turns potentially forgettable formula into something strangely diverting . 
6490	p	0	{}	0	[]	[]	FALSE	bogdanovich tantalizes by offering a peep show into the lives of the era's creme de la celluloid . 
6491	p	0	{}	0	[]	[]	FALSE	people cinema at its finest . 
6492	p	0	{}	0	[]	[]	FALSE	the performances take the movie to a higher level . 
6493	p	1.52499	{'can': 1}	1	"[['hero', 2], ['share', 1], ['interesting', 2], ['feeling', 1], ['shared', 1], ['great', 3], ['adventure', 2]]"	"[['suffering', -2]]"	FALSE	"what really makes it special is that it pulls us into its world , gives us a hero whose suffering and triumphs we can share , surrounds him with interesting characters and sends us out of the theater feeling we've shared a great adventure . "
6494	p	2.04124	{}	0	"[['comedy', 1], ['share', 1], ['laughs', 1], ['great', 3], ['pleasure', 3], ['laugh', 1]]"	[]	FALSE	" . . . a spoof comedy that carries its share of laughs – sometimes a chuckle , sometimes a guffaw and , to my great pleasure , the occasional belly laugh . "
6495	p	0	{}	0	[]	[]	FALSE	"manages to transcend the sex , drugs and show-tunes plot into something far richer . "
6496	p	0	{}	0	[]	[]	FALSE	dense with characters and contains some thrilling moments . 
